1,8,13,17,3,5,10,11,14,4,7,9,19,12,0,15,18,2,16,6
6,1,3,2,10,19,14,15,5,13,9,8,4,0,7,16,17,12,11,18
3,8,1,19,9,4,10,14,15,17,18,13,5,2,16,7,12,11,6,0
5,9,11,16,8,12,18,4,19,6,15,14,13,1,17,3,7,2,10,0
3,7,4,12,8,19,9,14,15,5,11,6,0,1,18,2,13,10,17,16
7,3,2,11,9,19,5,15,13,12,8,18,6,16,4,0,10,14,17,1
15,16,14,10,7,11,0,5,3,8,18,4,6,2,13,9,1,12,19,17
2,0,7,16,5,6,1,4,3,8,11,13,10,15,19,9,17,12,14,18
18,6,9,0,3,5,14,12,8,2,15,7,13,19,4,11,10,1,16,17
16,10,0,18,7,6,12,3,15,8,19,13,4,1,14,5,2,17,11,9
9,18,19,13,0,12,8,4,17,2,16,11,14,5,10,15,6,3,7,1
4,10,0,6,14,19,13,15,18,16,3,5,9,17,2,8,11,12,7,1
16,11,6,2,13,1,9,12,5,7,17,4,15,3,10,8,18,0,14,19
18,2,0,7,6,4,1,13,11,5,8,14,17,10,3,19,15,9,12,16
12,6,7,1,8,16,11,5,19,18,3,14,2,4,17,0,15,9,13,10
14,13,2,18,15,16,0,8,5,17,4,11,12,10,1,3,9,7,6,19
0,3,8,6,17,16,1,12,4,5,7,18,10,13,2,9,19,14,15,11
17,12,6,4,3,10,2,0,7,9,16,5,14,13,18,15,8,1,11,19
11,2,19,5,6,18,3,1,8,4,17,16,13,10,9,0,14,12,7,15
1,6,19,4,2,18,7,16,0,3,14,12,10,9,5,15,13,8,11,17
18,0,2,8,15,16,4,17,7,11,10,13,19,12,1,14,9,3,5,6
15,4,3,16,9,0,12,7,5,11,8,17,10,6,18,19,1,13,14,2
0,10,2,12,11,9,7,1,4,17,8,16,15,18,14,19,6,5,3,13
17,15,3,13,4,10,18,8,6,5,1,11,14,19,0,12,7,16,9,2
11,17,1,3,6,15,10,7,18,19,9,4,14,12,2,16,0,13,8,5
8,6,15,5,9,18,16,11,13,10,14,19,1,12,0,4,17,3,2,7
7,2,0,18,9,16,10,14,11,15,5,6,4,8,19,1,13,12,17,3
16,12,17,1,14,10,5,2,18,11,8,7,15,0,9,4,19,3,6,13
10,11,13,3,15,4,7,5,1,19,16,6,2,12,14,17,18,0,9,8
10,13,12,8,16,4,0,2,14,18,1,17,9,3,5,19,6,15,11,7
4,17,18,6,11,0,7,1,16,2,13,9,15,8,12,3,10,19,5,14
10,0,16,13,15,12,14,5,19,4,17,7,2,9,8,18,3,11,1,6
