12,48,28,69,51,56,10,20,86,41,0,57,11,33,49,81,24,8,96,2,36,40,31,61,39,71,45,47,87,54,35,99,76,55,68,73,82,16,43,64,34,94,23,66,63,84,30,25,59,17,58,62,6,74,89,95,15,29,77,91,80,5,4,44,14,60,38,67,46,88,92,72,78,42,90,7,27,53,22,21,98,79,93,3,83,50,32,70,19,18,65,26,1,13,52,85,75,9,37,97
78,70,60,57,47,9,43,94,79,77,45,4,8,22,13,92,76,15,2,72,27,68,80,90,29,65,32,46,86,23,16,58,12,0,87,33,38,67,56,35,5,69,7,99,21,31,71,88,73,52,28,83,11,17,41,14,75,98,24,42,63,3,34,30,62,36,54,93,44,66,95,55,18,6,81,51,1,19,84,97,89,10,48,59,26,20,91,85,74,39,37,61,40,64,50,82,53,49,96,25
8,3,49,2,78,13,68,46,36,98,64,20,77,9,6,45,41,35,54,81,76,72,82,96,44,38,47,40,10,63,25,22,18,75,97,83,74,94,23,14,69,39,66,61,93,86,90,4,48,50,29,55,52,88,17,19,43,28,58,5,1,16,34,84,21,15,71,91,85,99,31,12,67,65,79,7,0,24,11,32,59,95,51,53,70,26,62,37,42,89,30,80,27,57,60,87,56,92,33,73
77,17,34,70,35,50,55,76,19,39,93,22,51,88,63,10,21,15,74,83,73,90,72,26,18,94,42,2,52,48,53,62,37,64,96,98,45,85,82,95,16,80,11,60,31,78,12,3,8,57,58,81,0,99,91,43,32,1,67,47,24,56,41,84,54,9,65,66,6,29,20,71,49,14,13,33,92,25,69,5,40,44,7,87,59,30,27,97,46,38,86,61,89,28,36,23,79,68,75,4
25,53,39,86,55,11,56,85,30,91,14,72,43,7,57,54,65,71,97,48,36,63,46,75,95,9,99,5,21,0,68,22,1,32,81,41,79,88,60,26,28,6,31,27,8,89,59,49,34,87,23,96,44,33,45,51,64,12,24,94,90,84,2,66,82,35,38,16,50,3,69,58,13,15,92,29,80,70,18,37,17,67,83,61,20,93,52,19,74,62,78,76,42,77,98,47,10,4,73,40
55,28,9,45,3,74,31,17,20,21,48,71,38,44,47,99,43,60,87,70,61,5,13,24,95,40,4,84,69,53,32,85,41,66,65,78,2,63,16,10,81,56,22,26,80,91,83,15,12,89,49,92,1,75,18,68,6,23,30,64,57,51,58,34,94,90,97,0,79,98,46,29,42,52,14,86,39,19,37,50,25,76,8,73,33,96,11,77,27,59,7,62,36,93,82,67,35,88,54,72
46,13,91,48,87,36,32,39,62,95,38,86,60,45,34,0,64,18,54,83,97,9,26,76,98,11,69,6,22,84,35,14,5,56,33,55,50,77,96,72,17,43,42,7,78,75,80,85,92,88,1,12,74,59,51,63,70,15,30,66,16,8,28,19,53,82,23,57,49,27,24,93,47,65,90,44,79,2,52,67,41,37,25,94,21,71,40,89,58,31,81,68,20,3,73,4,99,10,29,61
19,15,58,68,25,66,56,22,42,77,92,16,67,4,30,91,37,48,9,31,40,71,96,88,12,46,89,70,27,85,13,0,44,75,38,41,17,1,76,32,97,72,83,2,73,65,49,21,86,69,29,14,74,18,51,6,78,47,3,99,61,54,87,94,81,82,55,33,52,90,24,50,57,95,63,53,64,39,23,45,35,79,10,84,5,60,34,93,62,7,36,43,28,8,59,98,80,11,20,26
23,57,65,5,86,81,34,96,69,21,27,68,88,82,24,80,11,43,20,12,71,67,8,49,6,35,84,54,74,10,9,93,99,89,73,56,94,42,60,15,58,50,66,98,92,2,90,0,40,18,53,41,83,4,3,55,31,22,36,30,17,85,25,46,19,7,44,26,45,16,87,78,79,13,52,75,59,1,91,14,72,48,70,38,95,51,97,76,62,77,63,32,28,29,64,61,39,47,33,37
14,34,97,53,93,19,64,5,68,10,55,59,13,60,30,41,15,80,25,42,31,92,77,62,33,6,12,9,70,57,58,56,4,67,27,66,90,71,86,47,28,7,38,1,40,96,49,46,36,17,50,37,75,3,69,63,85,24,22,35,26,54,95,78,76,23,82,61,29,8,84,18,0,81,79,2,89,73,51,48,52,94,91,87,83,21,99,16,20,11,44,45,88,74,98,32,72,65,43,39
12,5,85,60,72,30,61,6,21,69,79,42,2,7,34,65,31,41,38,28,93,23,62,1,22,75,37,10,52,49,40,63,67,96,16,18,97,39,46,80,89,55,74,4,56,36,26,8,24,95,68,78,54,15,32,3,98,9,47,51,43,20,86,19,29,71,58,94,92,73,53,27,25,0,90,48,45,76,70,35,11,13,14,17,81,50,83,77,99,84,59,33,57,66,87,64,91,88,82,44
24,33,56,21,39,71,64,89,22,80,67,8,77,42,36,19,66,93,17,53,28,73,45,26,92,23,65,41,14,1,35,95,87,81,91,63,13,44,51,94,70,88,82,58,61,12,20,48,31,38,75,98,11,40,99,52,0,25,30,54,76,15,27,16,90,96,32,74,86,6,68,79,3,43,37,29,10,55,78,59,5,72,18,47,57,46,69,84,97,85,62,49,4,2,83,50,60,34,9,7
35,88,14,23,37,26,50,39,5,36,81,77,8,12,27,68,18,46,83,90,31,3,78,91,93,56,84,66,42,63,30,6,61,34,28,96,24,9,65,4,62,44,70,25,11,92,86,17,64,40,38,71,98,94,33,80,13,57,74,95,47,20,19,79,15,85,82,76,43,89,73,32,67,55,58,48,54,41,21,59,7,16,2,75,22,53,60,10,0,51,97,69,1,72,45,52,29,87,99,49
32,23,10,51,72,40,22,62,75,18,64,31,80,82,98,68,76,55,8,19,52,45,73,37,67,39,61,74,91,70,79,57,94,92,25,15,36,7,88,29,17,60,99,77,5,38,35,6,54,14,86,44,58,96,47,97,83,95,16,93,24,0,63,65,59,28,3,71,41,34,2,4,13,66,43,27,84,1,89,56,81,26,9,21,87,20,12,48,50,11,42,90,69,53,46,78,30,49,85,33
18,10,4,93,80,45,60,52,59,41,72,31,51,25,86,33,23,28,50,0,95,87,68,15,97,84,62,70,36,2,79,63,38,53,66,65,8,57,94,49,64,55,43,90,3,88,39,69,24,29,76,58,42,19,1,37,11,56,61,75,26,77,13,35,22,98,47,96,54,92,48,91,16,5,82,73,32,14,67,44,89,99,71,78,27,40,46,17,6,81,9,30,21,83,85,20,12,7,34,74
10,52,0,39,29,58,4,23,62,35,89,6,40,48,60,79,14,38,73,17,1,61,45,56,25,7,88,86,27,53,63,80,33,51,69,20,66,68,46,31,72,12,95,84,70,32,42,18,50,87,3,83,22,59,55,90,76,36,65,67,28,5,91,98,37,82,24,77,9,44,34,16,96,64,85,57,11,75,81,99,19,54,15,92,94,78,97,8,2,43,93,47,30,41,74,21,49,13,71,26
31,53,30,8,59,43,70,99,16,25,12,47,26,39,4,80,49,18,87,93,22,96,83,37,89,62,90,3,20,94,81,21,58,84,74,36,24,38,34,54,69,50,51,95,13,32,78,73,52,1,23,91,17,27,65,68,45,82,9,10,46,55,35,64,79,11,63,61,75,98,29,67,19,56,42,76,44,77,7,2,48,6,0,5,92,72,97,15,40,86,71,33,85,41,88,57,66,60,28,14
23,55,45,9,37,84,47,99,98,8,40,33,3,77,12,76,22,17,44,91,60,43,68,1,95,46,50,29,93,92,97,82,6,4,11,15,21,27,13,53,72,67,48,79,71,54,94,75,20,87,65,18,52,39,10,74,14,24,36,26,0,57,83,7,31,62,89,38,61,25,51,35,64,69,16,30,86,19,81,59,85,66,34,42,90,28,32,80,63,88,78,73,56,41,5,58,96,70,2,49
95,97,52,81,48,98,57,49,13,56,76,31,75,29,12,18,99,96,44,19,41,27,90,64,70,11,87,21,72,5,33,47,61,77,8,2,63,20,4,71,83,38,54,80,45,86,26,66,37,3,39,69,10,15,59,89,7,53,6,14,82,92,60,74,24,73,88,17,30,93,23,51,50,67,25,0,62,65,68,36,9,40,1,42,32,84,28,91,34,85,78,55,22,46,79,43,35,58,94,16
7,1,96,92,54,99,97,41,44,90,18,30,72,93,11,51,17,68,6,94,66,64,84,63,12,14,91,53,71,81,3,76,31,42,95,88,8,15,38,86,50,32,16,80,82,4,34,43,75,49,13,85,27,40,48,55,98,0,79,23,33,78,29,47,65,2,69,26,9,39,22,45,70,62,52,5,67,36,37,58,21,25,24,28,46,60,56,87,89,73,35,77,19,10,74,57,20,59,83,61
33,49,36,82,29,54,51,88,92,2,57,38,52,32,46,10,67,78,53,0,18,40,31,41,93,24,72,87,74,95,43,12,14,5,15,59,58,27,84,13,39,48,26,98,9,8,69,94,47,61,65,71,56,28,30,22,86,83,50,37,6,34,97,55,19,99,44,4,7,75,17,16,80,70,85,23,68,96,64,3,66,45,76,73,81,60,20,11,89,90,1,91,62,21,77,63,42,35,25,79
35,75,18,20,87,66,41,96,38,43,59,11,86,64,77,63,45,6,8,61,1,26,23,46,62,92,95,27,22,13,88,67,51,28,93,50,3,91,68,52,97,99,94,89,73,7,55,24,81,32,79,65,4,98,80,0,48,2,71,12,90,82,30,78,74,34,17,16,53,14,9,47,10,37,33,72,25,56,70,49,31,36,60,84,69,5,29,85,83,54,21,57,40,76,39,42,58,19,44,15
1,81,99,98,59,78,41,19,67,51,53,90,63,40,74,77,24,76,84,8,34,89,11,96,4,32,16,48,29,94,3,62,31,72,95,82,12,9,91,73,55,57,21,88,30,45,23,46,65,37,14,66,60,64,79,75,27,86,25,92,87,68,7,33,80,13,2,17,43,38,54,42,85,52,61,10,83,35,26,69,49,93,71,6,5,39,47,22,50,28,70,0,44,97,20,58,15,18,36,56
8,74,49,82,96,87,17,18,53,91,39,28,7,64,89,47,57,34,85,69,22,31,41,71,70,12,40,95,56,35,32,62,65,80,54,25,45,77,81,92,29,6,2,98,72,23,46,5,76,88,51,3,44,58,13,68,19,1,55,67,11,42,75,63,50,86,84,48,78,38,37,60,33,93,61,4,36,94,9,79,21,97,66,26,90,10,0,59,15,16,20,73,99,52,30,83,43,27,24,14
64,35,29,70,72,91,60,16,40,17,83,98,14,75,8,48,1,71,57,37,11,6,96,5,69,22,41,2,50,93,44,39,53,20,52,68,21,3,77,87,88,55,19,90,56,63,15,26,46,59,38,79,12,28,25,45,36,13,58,51,47,4,32,43,67,7,61,10,24,33,86,62,94,81,85,89,74,27,30,82,99,0,78,92,49,66,84,9,95,31,65,54,76,18,73,80,97,34,23,42
28,69,46,18,80,43,13,3,5,70,57,34,51,7,4,93,83,58,33,32,39,79,75,78,21,53,77,41,31,24,54,85,73,84,45,8,59,91,6,82,76,50,63,81,74,23,89,37,19,0,36,14,11,71,38,67,30,60,55,22,20,2,26,98,56,48,87,92,86,61,29,35,66,12,99,47,27,64,9,49,25,65,17,62,95,15,42,1,88,97,44,72,94,52,40,96,90,68,16,10
3,72,81,99,0,62,61,37,92,9,49,50,34,89,54,14,94,71,8,26,21,18,6,95,40,38,69,98,22,23,66,57,46,10,12,79,56,68,76,4,39,5,65,60,31,47,91,93,1,15,51,19,20,59,28,25,85,97,16,87,90,13,24,63,74,32,78,7,2,33,88,30,44,96,27,45,84,77,80,42,67,64,83,48,73,86,11,35,82,36,52,55,53,17,70,29,75,41,43,58
96,71,75,1,80,47,10,91,26,29,37,17,24,16,45,94,51,12,4,15,46,5,18,7,73,11,40,49,27,55,39,79,32,41,35,21,14,59,86,88,23,33,66,62,89,76,92,53,34,85,61,2,0,42,52,9,81,68,22,99,19,90,60,50,78,74,6,30,20,44,84,25,3,82,97,67,69,58,28,56,31,48,93,36,57,95,13,77,63,83,38,65,72,64,54,8,70,87,43,98
5,49,27,59,96,1,40,77,30,82,26,51,61,73,76,90,9,54,12,95,94,93,83,44,86,50,75,24,42,39,60,67,6,25,46,35,58,88,16,0,18,98,53,91,57,32,99,74,15,43,68,19,22,45,80,21,2,84,71,47,85,92,37,66,64,87,34,79,7,55,17,13,48,14,28,36,72,31,33,41,62,81,38,4,63,69,29,97,23,65,70,78,56,11,52,8,89,3,20,10
93,68,89,98,6,64,9,55,61,72,85,30,91,69,83,21,86,17,16,48,80,76,52,25,44,24,12,75,56,26,53,99,78,50,95,4,59,92,28,19,96,47,58,46,81,3,70,62,43,31,29,14,13,7,90,49,39,32,27,73,88,65,74,38,1,18,54,15,36,79,94,57,77,8,33,23,37,22,82,41,97,66,2,63,20,45,11,5,84,42,87,67,35,40,34,60,10,51,0,71
83,17,31,43,57,95,18,11,7,90,92,10,5,39,52,74,75,15,71,69,98,94,68,63,91,24,76,93,35,60,72,55,82,51,3,12,54,61,50,27,8,16,53,13,23,14,64,2,44,9,67,49,21,19,86,87,34,45,97,85,26,65,80,6,38,20,0,99,77,29,25,62,96,28,59,41,1,89,73,78,32,48,81,58,22,84,70,79,88,66,40,37,46,47,36,33,30,56,4,42
47,27,50,89,74,82,63,19,81,38,45,66,23,35,14,99,70,26,9,91,62,55,17,49,10,51,56,78,83,92,34,3,0,53,36,11,65,33,5,90,59,48,87,71,69,79,8,52,96,41,7,84,16,86,24,95,13,39,37,25,31,77,88,28,29,85,2,61,75,60,72,30,64,32,97,42,98,15,40,6,21,68,94,67,76,44,4,22,57,1,46,93,43,20,80,73,18,58,12,54
54,60,40,2,30,17,97,35,22,26,81,59,29,73,38,87,1,28,62,65,42,5,36,86,82,64,94,11,69,57,55,92,95,58,4,68,50,61,80,20,10,41,96,24,56,9,16,46,77,33,53,89,72,7,98,84,13,37,47,44,78,27,52,93,75,6,63,70,66,91,49,45,39,99,3,51,76,8,19,21,43,32,74,79,15,23,85,14,83,34,0,18,48,67,25,12,88,31,90,71
23,49,0,53,69,57,85,66,70,10,88,80,84,47,74,28,36,22,3,98,94,20,19,50,81,83,87,7,44,65,63,91,46,13,9,35,76,93,2,62,64,99,51,90,60,95,33,8,61,17,5,75,55,82,48,16,68,73,39,96,15,58,79,26,71,77,86,92,4,43,67,6,42,34,56,21,59,45,38,30,25,72,18,32,12,29,24,41,89,78,11,40,31,37,14,54,27,1,52,97
55,12,46,41,68,81,82,67,88,89,64,78,2,16,66,32,31,48,9,43,39,11,76,59,33,38,72,7,56,37,77,21,85,36,73,95,42,86,0,61,60,79,19,84,99,63,28,27,69,22,58,96,1,8,57,49,70,92,4,45,17,40,53,75,29,97,18,23,94,52,5,35,24,13,3,10,62,71,83,51,6,90,34,98,25,91,93,87,50,47,30,15,65,20,54,14,80,26,44,74
50,25,5,45,95,65,17,46,1,49,20,67,21,89,43,13,35,60,55,66,57,75,84,8,93,82,59,71,16,36,64,6,42,31,18,94,44,28,11,53,39,63,69,19,29,12,0,54,26,70,62,61,15,58,56,86,76,24,83,33,79,78,96,90,38,73,68,41,40,97,7,34,81,10,14,30,98,77,51,88,4,72,2,3,47,23,87,80,74,22,85,48,91,92,52,99,37,9,27,32
10,87,31,70,98,71,82,6,33,55,78,96,20,22,60,64,23,74,65,47,66,73,38,89,49,48,50,59,85,2,61,99,93,27,12,3,58,81,54,40,29,97,13,76,32,77,5,88,86,52,18,68,67,14,1,45,51,36,75,69,24,57,15,72,62,19,56,39,25,43,41,28,26,46,37,44,92,7,53,95,8,11,80,84,42,4,17,94,16,0,30,35,83,21,63,91,79,34,90,9
62,18,32,61,39,95,87,77,11,73,74,54,99,24,76,75,26,49,9,20,23,46,67,1,30,92,88,79,28,59,6,66,13,35,97,82,5,90,3,34,85,64,63,25,51,80,93,42,40,37,41,0,69,91,60,89,15,71,29,65,16,68,56,58,48,53,27,98,14,10,38,17,83,2,44,81,45,96,55,21,12,8,52,78,57,22,86,31,19,43,47,84,94,72,50,7,4,36,33,70
33,96,26,16,5,79,0,24,8,40,34,94,95,53,55,72,82,47,74,22,90,28,60,76,92,64,7,59,49,81,41,80,84,30,52,83,36,70,3,12,99,25,65,62,32,77,54,61,78,14,9,97,43,1,58,6,88,27,57,31,86,13,98,73,75,45,35,46,19,38,71,44,18,63,29,2,89,15,11,91,20,10,66,51,21,42,93,17,85,56,69,67,87,39,68,48,37,4,23,50
97,80,70,10,89,14,81,88,35,87,72,21,3,78,71,53,37,26,4,45,29,7,9,36,83,73,95,49,43,82,1,48,50,42,66,11,86,84,0,85,62,98,51,58,76,56,65,12,2,39,8,68,16,63,59,77,46,47,61,22,99,32,92,18,55,44,94,31,90,79,5,41,52,60,93,13,69,30,33,38,20,24,67,15,74,54,57,6,75,19,25,27,96,34,28,64,91,17,40,23
77,93,87,36,73,78,31,8,81,94,97,68,62,41,30,33,12,58,71,26,65,67,35,84,42,89,63,98,88,17,11,29,4,14,44,52,48,20,99,49,53,3,43,86,72,51,22,56,38,7,59,13,10,95,2,69,76,21,55,37,5,25,45,75,85,80,50,27,82,28,9,74,34,15,39,57,46,40,19,47,79,0,92,70,61,90,66,91,16,24,64,60,96,23,54,18,6,83,1,32
46,38,50,25,34,72,43,0,11,81,90,89,97,42,45,5,70,2,66,55,92,62,21,40,8,39,12,47,58,24,60,54,53,20,99,95,17,64,16,73,31,59,52,9,74,88,56,71,7,13,75,98,77,94,23,19,83,65,29,26,14,30,61,10,48,78,80,22,84,86,15,6,91,51,57,96,63,41,33,67,44,37,3,79,32,49,1,35,82,28,68,87,69,93,85,18,76,4,36,27
6,25,29,33,90,49,5,91,2,59,55,26,14,8,88,19,4,20,57,50,44,1,93,35,28,56,66,78,97,83,43,38,41,0,15,45,99,58,82,62,42,46,64,77,65,70,18,84,53,36,96,95,39,74,48,67,68,73,63,13,23,80,32,52,7,17,31,37,27,89,79,51,86,54,11,61,92,34,12,60,72,94,22,9,30,69,85,98,21,47,71,3,76,87,24,16,10,40,81,75
90,73,87,9,39,22,2,33,18,61,48,46,65,1,14,6,72,83,96,7,11,50,24,81,21,94,69,88,44,64,62,78,54,71,5,38,34,37,12,84,8,45,99,28,63,0,53,31,95,47,16,49,43,10,25,19,76,66,27,70,92,58,3,4,42,91,74,89,86,67,52,32,75,77,55,41,97,30,35,20,57,82,79,51,26,68,40,13,93,23,36,85,15,56,17,29,98,59,60,80
72,41,21,0,93,57,29,88,30,11,91,65,53,82,47,38,33,17,64,70,16,76,69,62,71,84,34,42,19,31,36,95,79,35,68,39,26,20,56,61,3,89,15,22,54,6,18,74,59,37,67,78,58,24,13,83,48,97,45,81,7,85,52,75,10,8,9,5,99,55,51,49,1,32,66,4,87,94,90,28,73,96,80,25,86,92,2,98,12,14,43,23,40,44,60,77,50,63,27,46
6,22,35,94,57,70,86,14,43,36,98,23,87,25,18,55,44,49,51,77,60,62,85,1,92,67,65,39,75,3,30,95,89,2,90,42,45,21,54,8,20,32,13,76,41,17,58,74,26,63,40,34,31,91,28,24,11,84,12,97,0,7,83,71,81,47,82,38,64,16,59,5,79,56,88,33,10,52,48,53,19,9,93,69,99,96,61,72,68,66,29,46,4,73,27,37,15,50,80,78
1,13,76,84,39,54,16,35,2,58,48,20,59,55,34,28,78,25,0,41,63,82,46,42,77,81,29,87,56,45,4,47,86,50,24,64,70,21,10,95,32,90,26,61,6,57,98,30,66,74,97,5,14,92,91,83,15,36,37,3,93,31,12,62,68,22,96,9,85,52,40,44,51,99,23,7,8,80,71,18,33,73,11,88,79,38,75,69,17,72,67,89,60,27,94,19,49,43,65,53
74,66,3,2,54,33,86,45,37,80,46,15,11,36,48,51,73,61,35,13,64,19,43,34,90,49,41,70,99,23,71,42,91,57,6,30,56,28,85,47,18,50,89,22,87,1,29,59,65,5,52,10,4,14,20,63,17,55,83,67,9,81,96,69,92,68,12,76,62,24,53,39,98,95,60,93,77,26,58,31,40,88,27,78,38,82,72,97,8,16,75,7,44,84,94,21,32,0,79,25
71,9,14,8,7,56,75,79,64,87,68,17,0,91,13,38,99,2,90,85,35,55,86,31,27,39,43,94,48,76,82,97,5,25,46,50,61,92,4,22,10,36,44,72,29,73,88,37,24,57,26,66,23,18,58,81,69,67,19,63,45,83,60,77,3,33,20,49,89,51,15,6,1,28,16,42,12,96,65,34,98,93,78,80,54,84,59,70,30,52,53,47,32,74,95,40,41,62,11,21
1,87,0,62,64,35,61,25,48,17,86,93,3,27,13,99,81,60,37,58,26,14,69,77,24,71,38,20,43,30,18,45,4,65,49,88,76,15,52,41,28,22,6,94,80,57,10,8,12,63,19,44,70,53,54,31,7,74,55,75,91,68,2,79,50,21,83,42,33,72,97,85,46,98,78,11,59,5,34,51,92,67,23,95,16,40,89,47,66,39,82,9,96,84,90,56,73,29,36,32
50,30,66,23,94,64,84,19,79,4,26,20,62,34,65,52,10,38,49,70,29,44,58,61,91,40,16,69,11,51,27,33,92,56,24,87,76,35,13,53,63,75,97,2,41,77,47,15,14,1,18,74,32,42,7,45,43,0,22,85,12,67,3,73,98,46,17,60,93,6,82,78,86,89,55,9,59,96,81,31,37,57,71,21,5,72,54,83,95,48,36,99,28,80,90,8,68,39,25,88
26,11,82,72,60,53,9,49,21,27,18,95,62,61,19,88,37,58,8,89,85,14,44,73,84,93,66,31,67,47,4,7,83,38,35,16,68,78,43,45,94,15,22,20,32,77,30,87,25,51,99,70,75,34,39,64,36,76,97,46,23,69,40,12,2,96,74,5,59,13,57,79,80,28,63,41,90,98,17,55,52,3,71,54,92,65,0,81,86,29,24,48,56,6,42,50,91,1,33,10
